experience_level,job_title,remote_ratio,company_size,adjusted_salary
SE,Data Analyst,In office,M,183196.0
SE,Data Analyst,In office,M,119890.40000000001
SE,Applied Scientist,Remote,M,249320.00000000003
SE,Applied Scientist,Remote,M,212464.00000000003
SE,Data Engineer,In office,M,146340.0
SE,Data Engineer,In office,M,108400.00000000001
MI,Data Engineer,In office,M,86720.0
MI,Data Engineer,In office,M,70460.0
SE,Data Engineer,In office,M,146340.0
SE,Data Engineer,In office,M,108400.00000000001
MI,Data Engineer,Remote,M,189700.0
MI,Data Engineer,Remote,M,146340.0
EN,Data Scientist,In office,M,86720.0
SE,Data Engineer,Remote,M,250675.00000000003
SE,Data Engineer,Remote,M,150405.0
SE,Analytics Engineer,Remote,M,210025.0
SE,Analytics Engineer,Remote,M,126015.00000000001
SE,Data Engineer,Remote,M,250675.00000000003
SE,Data Engineer,Remote,M,150405.0
SE,Analytics Engineer,Remote,M,250675.00000000003
SE,Analytics Engineer,Remote,M,150405.0
SE,Analytics Engineer,Remote,M,250675.00000000003
SE,Analytics Engineer,Remote,M,150405.0
SE,Data Engineer,Remote,M,210025.0
SE,Data Engineer,Remote,M,126015.00000000001
SE,Data Scientist,Remote,M,225472.00000000003
SE,Data Scientist,Remote,M,137668.0
SE,Research Scientist,Remote,M,325200.0
SE,Research Scientist,Remote,M,212464.00000000003
SE,Machine Learning Engineer,In office,M,221678.00000000003
SE,Machine Learning Engineer,In office,M,154144.80000000002
SE,Data Engineer,In office,M,201515.6
SE,Data Engineer,In office,M,140161.2
SE,Machine Learning Engineer,In office,M,221678.00000000003
SE,Machine Learning Engineer,In office,M,154144.80000000002
SE,Data Scientist,Remote,M,222220.00000000003
SE,Data Scientist,Remote,M,200540.0
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Machine Learning Engineer,In office,M,268290.0
SE,Machine Learning Engineer,In office,M,186664.80000000002
EN,Data Engineer,In office,M,173440.0
EN,Data Engineer,In office,M,146340.0
MI,Data Analyst,In office,M,162600.0
MI,Data Analyst,In office,M,108400.00000000001
SE,Data Analyst,In office,M,119240.00000000001
SE,Data Analyst,In office,M,102980.0
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Applied Scientist,Remote,M,222220.00000000003
SE,Applied Scientist,Remote,M,199456.0
SE,Data Science Tech Lead,Hybrid,L,406500.0
SE,Data Engineer,In office,M,207260.80000000002
SE,Data Engineer,In office,M,140920.0
SE,Data Scientist,In office,M,243900.00000000003
SE,Data Scientist,In office,M,169537.6
SE,Data Analyst,In office,M,183196.0
SE,Data Analyst,In office,M,119890.40000000001
SE,Machine Learning Engineer,In office,M,221678.00000000003
SE,Machine Learning Engineer,In office,M,154144.80000000002
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Scientist,In office,M,152518.80000000002
SE,Data Scientist,In office,M,101679.20000000001
SE,Data Scientist,Remote,M,379400.0
SE,Data Scientist,Remote,M,146340.0
SE,Data Analyst,Remote,M,125672.456
SE,Data Analyst,Remote,M,88525.944
SE,Machine Learning Engineer,In office,M,217884.00000000003
SE,Machine Learning Engineer,In office,M,128996.00000000001
SE,Data Engineer,Remote,M,189700.0
SE,Data Engineer,Remote,M,162600.0
SE,Data Analyst,In office,M,167543.04
SE,Data Analyst,In office,M,134034.432
SE,Data Analyst,In office,M,140920.0
SE,Data Analyst,In office,M,108400.00000000001
MI,Data Engineer,In office,M,184280.0
MI,Data Engineer,In office,M,157180.0
SE,Data Engineer,Remote,M,146340.0
SE,Data Engineer,Remote,M,108400.00000000001
SE,Data Scientist,In office,M,268290.0
SE,Data Scientist,In office,M,186664.80000000002
SE,Data Scientist,Remote,M,192410.0
SE,Data Scientist,Remote,M,145256.0
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Architect,Remote,M,208739.37600000002
SE,Data Architect,Remote,M,157021.736
SE,Data Analyst,In office,M,140920.0
SE,Data Analyst,In office,M,113820.00000000001
SE,Data Engineer,Remote,M,194366.62000000002
SE,Data Engineer,Remote,M,154065.668
SE,Data Engineer,Remote,M,341460.0
SE,Data Engineer,Remote,M,243900.00000000003
SE,Data Scientist,Remote,M,264387.60000000003
SE,Data Scientist,Remote,M,169754.40000000002
MI,Data Analyst,In office,M,223304.00000000003
MI,Data Analyst,In office,M,173440.0
MI,Data Analyst,In office,M,118156.00000000001
MI,Data Analyst,In office,M,85636.0
MI,Data Analyst,In office,M,173440.0
MI,Data Analyst,In office,M,118156.00000000001
SE,Data Engineer,Remote,M,197830.0
SE,Data Engineer,Remote,M,139294.0
MI,Data Engineer,Remote,M,173440.0
MI,Data Engineer,Remote,M,97560.0
EN,Data Manager,Remote,M,83793.20000000001
EN,Data Manager,Remote,M,49430.4
SE,Data Analyst,Remote,M,137668.0
SE,Data Analyst,Remote,M,119240.00000000001
SE,Data Architect,Remote,M,227640.00000000003
SE,Data Architect,Remote,M,147424.0
SE,Data Engineer,Remote,M,184280.0
SE,Data Engineer,Remote,M,151760.0
SE,Data Engineer,In office,M,268290.0
SE,Data Engineer,In office,M,186664.80000000002
SE,Data Engineer,In office,M,243900.00000000003
SE,Data Engineer,In office,M,199564.40000000002
MI,Machine Learning Engineer,In office,M,140920.0
MI,Machine Learning Engineer,In office,M,97560.0
MI,Data Scientist,Remote,M,130080.00000000001
MI,Data Scientist,Remote,M,108400.00000000001
MI,Data Scientist,Remote,M,92140.0
MI,Data Scientist,Remote,M,84552.0
SE,Data Engineer,Remote,M,174524.0
SE,Data Engineer,Remote,M,119240.00000000001
SE,Data Scientist,Remote,M,147424.0
SE,Data Scientist,Remote,M,112736.00000000001
EX,Head of Data,In office,M,222220.00000000003
EX,Head of Data,In office,M,173440.0
SE,Data Analyst,In office,M,183196.0
SE,Data Analyst,In office,M,119890.40000000001
SE,Data Engineer,In office,M,173440.0
SE,Data Engineer,In office,M,140920.0
SE,Data Scientist,In office,M,265580.0
SE,Data Scientist,In office,M,195120.0
SE,Data Engineer,In office,M,146340.0
SE,Data Engineer,In office,M,108400.00000000001
SE,Data Engineer,In office,M,238480.00000000003
SE,Data Engineer,In office,M,162600.0
SE,Data Scientist,In office,L,215108.96000000002
SE,Data Scientist,In office,L,156096.0
SE,Data Engineer,In office,M,260160.00000000003
SE,Data Engineer,In office,M,184280.0
SE,Data Scientist,In office,M,215108.96000000002
SE,Data Scientist,In office,M,156096.0
MI,Data Analyst,Remote,M,162600.0
MI,Data Analyst,Remote,M,108400.00000000001
SE,Data Analyst,In office,M,130080.00000000001
SE,Data Analyst,In office,M,102980.0
EN,Data Analyst,Remote,L,69376.0
SE,Data Analyst,In office,M,162600.0
SE,Data Analyst,In office,M,137668.0
SE,Data Engineer,Remote,M,298100.0
SE,Data Engineer,Remote,M,179944.0
SE,Data Scientist,In office,M,173113.71600000001
SE,Data Scientist,In office,M,150608.79200000002
EN,BI Analyst,Hybrid,L,82384.0
SE,Data Analyst,In office,M,180702.80000000002
SE,Data Analyst,In office,M,128996.00000000001
SE,Data Analyst,In office,M,140920.0
SE,Data Analyst,In office,M,108400.00000000001
SE,Data Analyst,In office,M,86720.0
SE,Data Analyst,In office,M,56910.00000000001
SE,Data Engineer,Remote,M,255824.00000000003
SE,Data Engineer,Remote,M,197288.0
SE,Data Scientist,Remote,M,195120.0
SE,Data Scientist,Remote,M,151760.0
SE,Data Scientist,In office,M,243900.00000000003
SE,Data Scientist,In office,M,169537.6
SE,Data Analyst,Remote,M,146340.0
SE,Data Analyst,Remote,M,108400.00000000001
SE,Machine Learning Engineer,In office,M,221678.00000000003
SE,Machine Learning Engineer,In office,M,154144.80000000002
MI,Research Engineer,Remote,M,260160.00000000003
SE,Data Engineer,In office,M,325200.0
SE,Data Engineer,In office,M,140920.0
SE,Data Engineer,Remote,M,211380.0
SE,Data Engineer,Remote,M,189700.0
SE,Data Engineer,In office,M,168020.0
SE,Data Engineer,In office,M,119240.00000000001
SE,Data Operations Analyst,In office,M,133332.0
SE,Data Operations Analyst,In office,M,99999.0
SE,Data Engineer,In office,M,184280.0
SE,Data Engineer,In office,M,162600.0
MI,ML Engineer,Remote,M,195120.0
MI,ML Engineer,Remote,M,108400.00000000001
SE,Data Engineer,Remote,M,105148.0
SE,Data Engineer,Remote,M,97560.0
SE,Data Engineer,In office,M,216800.00000000003
SE,Data Engineer,In office,M,173440.0
SE,Machine Learning Engineer,Remote,M,227640.00000000003
SE,Machine Learning Engineer,Remote,M,195120.0
SE,Data Engineer,In office,M,281840.0
SE,Data Engineer,In office,M,195120.0
EX,Analytics Engineer,Remote,M,227640.00000000003
EX,Analytics Engineer,Remote,M,170188.0
EN,Data Scientist,Remote,M,195120.0
EN,Data Scientist,Remote,M,108400.00000000001
MI,Data Analyst,In office,M,86720.0
MI,Data Analyst,In office,M,56910.00000000001
SE,Data Architect,In office,M,138752.0
SE,Data Architect,In office,M,88346.0
SE,Data Operations Engineer,In office,M,113820.00000000001
SE,Data Operations Engineer,In office,M,75880.0
SE,Data Scientist,In office,M,189700.0
SE,Data Scientist,In office,M,132790.0
SE,Data Engineer,In office,M,185364.0
SE,Data Engineer,In office,M,126828.00000000001
SE,Data Scientist,In office,L,219835.2
SE,Data Scientist,In office,L,113061.20000000001
SE,Data Engineer,In office,M,213548.00000000003
SE,Data Engineer,In office,M,107316.00000000001
SE,Data Engineer,In office,M,173440.0
SE,Data Engineer,In office,M,119240.00000000001
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Engineer,In office,M,184280.0
SE,Data Engineer,In office,M,140920.0
SE,Data Analyst,In office,M,162600.0
SE,Data Analyst,In office,M,102980.0
SE,Data Architect,In office,M,374630.4
SE,Data Architect,In office,M,249753.6
SE,Data Engineer,In office,M,157180.0
SE,Data Engineer,In office,M,124660.00000000001
SE,Data Analyst,Remote,M,190729.80000000002
SE,Data Analyst,Remote,M,140974.2
SE,Data Engineer,In office,L,222870.40000000002
SE,Data Engineer,In office,L,114578.8
SE,Data Analyst,Remote,M,256474.40000000002
SE,Data Analyst,Remote,M,96692.8
EN,Data Scientist,Remote,L,86720.0
SE,Data Science Lead,Hybrid,S,178860.0
SE,Data Engineer,In office,M,201515.6
SE,Data Engineer,In office,M,140161.2
SE,Data Analyst,In office,M,183196.0
SE,Data Analyst,In office,M,119890.40000000001
SE,Data Engineer,In office,M,243900.00000000003
SE,Data Engineer,In office,M,199564.40000000002
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Scientist,In office,M,243900.00000000003
SE,Data Scientist,In office,M,169537.6
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
EN,Machine Learning Engineer,In office,S,117072.00000000001
SE,Data Scientist,Remote,M,168020.0
SE,Data Scientist,Remote,M,41192.0
MI,Data Analyst,In office,M,92140.0
MI,Data Analyst,In office,M,70460.0
SE,Data Scientist,Remote,M,168020.0
SE,Data Scientist,Remote,M,41192.0
SE,Data Scientist,Remote,M,166502.40000000002
SE,Data Scientist,Remote,M,115771.20000000001
SE,Data Scientist,Remote,M,200540.0
SE,Data Scientist,Remote,M,54200.00000000001
SE,Data Engineer,In office,M,201515.6
SE,Data Engineer,In office,M,140161.2
SE,Data Scientist,Remote,M,168020.0
SE,Data Scientist,Remote,M,41192.0
SE,Data Scientist,Remote,M,182112.0
SE,Data Scientist,Remote,M,140920.0
SE,Data Scientist,In office,M,133765.6
SE,Data Scientist,In office,M,95500.40000000001
SE,Data Scientist,Remote,S,130080.00000000001
SE,Data Scientist,Remote,S,59620.00000000001
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Engineer,In office,M,207260.80000000002
SE,Data Engineer,In office,M,140920.0
SE,Data Analyst,In office,M,183196.0
SE,Data Analyst,In office,M,119890.40000000001
SE,Analytics Engineer,In office,M,162600.0
SE,Analytics Engineer,In office,M,130080.00000000001
SE,Data Science Consultant,In office,M,150676.0
SE,Data Science Consultant,In office,M,132248.0
SE,Data Scientist,In office,M,201515.6
SE,Data Scientist,In office,M,140161.2
SE,Data Analyst,In office,M,151326.40000000002
SE,Data Analyst,In office,M,92898.8
SE,Data Engineer,Remote,M,200540.0
SE,Data Engineer,Remote,M,54200.00000000001
SE,Data Engineer,In office,M,201515.6
SE,Data Engineer,In office,M,140161.2
SE,Data Scientist,In office,M,243900.00000000003
SE,Data Scientist,In office,M,169537.6
SE,Data Scientist,Remote,M,216800.00000000003
SE,Data Scientist,Remote,M,189700.0
SE,Data Engineer,In office,M,201515.6
SE,Data Engineer,In office,M,140161.2
MI,ML Engineer,Remote,L,160974.0
MI,ML Engineer,Remote,L,106448.8
SE,Data Analyst,Remote,M,124660.00000000001
SE,Data Analyst,Remote,M,102980.0
SE,Data Architect,Remote,M,243900.00000000003
SE,Data Architect,Remote,M,71544.0
SE,Data Scientist,Remote,M,200540.0
SE,Data Scientist,Remote,M,54200.00000000001
MI,Data Manager,In office,M,145256.0
MI,Data Manager,In office,M,106232.00000000001
MI,Data Analyst,In office,M,113820.00000000001
MI,Data Analyst,In office,M,67208.0
EN,BI Data Analyst,Remote,L,61788.00000000001
MI,Data Scientist,Remote,M,156312.80000000002
MI,Data Scientist,Remote,M,125050.24
SE,Data Engineer,Remote,M,184280.0
SE,Data Engineer,Remote,M,162600.0
SE,Data Architect,Remote,M,195120.0
SE,Data Architect,Remote,M,173440.0
MI,Data Scientist,Hybrid,L,117072.00000000001
SE,Machine Learning Manager,Remote,M,216800.00000000003
SE,Machine Learning Manager,Remote,M,162600.0
SE,Data Engineer,Remote,M,204550.80000000002
SE,Data Engineer,Remote,M,173868.18000000002
SE,Data Analyst,Remote,M,125672.456
SE,Data Analyst,Remote,M,88525.944
SE,Data Engineer,In office,M,325200.0
SE,Data Engineer,In office,M,243900.00000000003
SE,Data Scientist,Remote,M,215108.96000000002
SE,Data Scientist,Remote,M,156096.0
SE,Applied Scientist,Remote,M,207558.90000000002
SE,Applied Scientist,Remote,M,153413.1
SE,Lead Data Scientist,Remote,L,170044.912
SE,Data Scientist,In office,L,215108.96000000002
SE,Data Scientist,In office,L,156096.0
SE,Data Analyst,Remote,M,97560.0
SE,Data Engineer,Remote,M,216800.00000000003
SE,Data Engineer,Remote,M,195120.0
MI,Analytics Engineer,Remote,M,117072.00000000001
MI,Analytics Engineer,Remote,M,92140.0
SE,Machine Learning Engineer,Remote,M,227640.00000000003
SE,Machine Learning Engineer,Remote,M,195120.0
SE,Data Engineer,Remote,M,178860.0
SE,Data Engineer,Remote,M,143088.0
SE,Analytics Engineer,Remote,M,140920.0
SE,Analytics Engineer,Remote,M,119240.00000000001
MI,Data Analytics Engineer,Remote,L,146340.0
SE,Data Engineer,Remote,L,193819.2
SE,Data Engineer,Remote,L,143196.40000000002
SE,Data Engineer,Remote,M,173440.0
SE,Data Engineer,Remote,M,92140.0
SE,ETL Developer,Remote,M,271000.0
SE,ETL Developer,Remote,M,68292.0
EX,Data Engineer,Remote,M,202924.80000000002
EX,Data Engineer,Remote,M,125852.40000000001
SE,Data Engineer,Remote,M,216800.00000000003
SE,Data Engineer,Remote,M,157180.0
SE,Data Engineer,In office,L,249317.83200000002
SE,Data Engineer,In office,L,167526.78
SE,Data Scientist,In office,L,233060.00000000003
SE,Data Scientist,In office,L,172356.0
SE,Data Engineer,In office,L,249317.83200000002
SE,Data Engineer,In office,L,167526.78
EN,AI Scientist,Remote,M,54200.00000000001
SE,Data Scientist Lead,Remote,L,198372.0
SE,Data Analyst,Remote,M,108129.00000000001
SE,Data Analyst,Remote,M,74145.6
SE,Data Scientist,Remote,L,256799.6
SE,Data Scientist,Remote,L,172572.80000000002
SE,Data Science Manager,Remote,M,263655.9
SE,Data Science Manager,Remote,M,194876.1
SE,Data Engineer,Remote,M,189700.0
SE,Data Engineer,Remote,M,162600.0
SE,Machine Learning Engineer,Remote,M,227640.00000000003
SE,Machine Learning Engineer,Remote,M,195120.0
SE,Data Scientist,Remote,M,160432.0
SE,Data Scientist,Remote,M,138752.0
SE,Data Architect,Remote,M,205960.0
SE,Data Architect,Remote,M,146340.0
SE,Analytics Engineer,Remote,M,140920.0
SE,Analytics Engineer,Remote,M,119240.00000000001
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Engineer,Remote,M,173440.0
SE,Data Engineer,Remote,M,92140.0
SE,Data Scientist,In office,M,236312.00000000003
SE,Data Scientist,In office,M,157505.2
SE,ML Engineer,Remote,L,211813.6
SE,ML Engineer,Remote,L,142329.2
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,224388.00000000003
SE,Data Scientist,Remote,M,165852.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Analyst,In office,M,119240.00000000001
SE,Data Analyst,In office,M,107316.00000000001
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,224388.00000000003
SE,Data Scientist,Remote,M,165852.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Engineer,In office,M,212138.80000000002
SE,Data Engineer,In office,M,141462.0
SE,ML Engineer,Remote,M,140920.0
SE,ML Engineer,Remote,M,91056.0
MI,Data Operations Engineer,Remote,M,108400.00000000001
MI,Data Operations Engineer,Remote,M,65040.00000000001
SE,Data Engineer,In office,M,153169.2
SE,Data Engineer,In office,M,110676.40000000001
MI,Business Data Analyst,Remote,L,162600.0
SE,Data Analyst,Remote,M,156096.0
SE,Data Analyst,Remote,M,122492.00000000001
SE,Data Architect,Remote,L,211813.6
SE,Data Architect,Remote,L,142329.2
SE,Machine Learning Engineer,Remote,L,211813.6
SE,Machine Learning Engineer,Remote,L,142329.2
SE,Data Architect,Remote,L,211813.6
SE,Data Architect,Remote,L,142329.2
SE,Data Architect,Remote,M,205960.0
SE,Data Architect,Remote,M,146340.0
SE,Data Engineer,Remote,M,146340.0
SE,Data Engineer,Remote,M,86720.0
SE,Data Engineer,Remote,M,173440.0
SE,Data Engineer,Remote,M,92140.0
SE,Data Engineer,Remote,L,193819.2
SE,Data Engineer,Remote,L,143196.40000000002
SE,Data Engineer,Remote,M,151760.0
SE,Data Engineer,Remote,M,113820.00000000001
SE,Analytics Engineer,Remote,M,205960.0
SE,Analytics Engineer,Remote,M,151760.0
MI,Data Operations Engineer,Remote,M,108400.00000000001
MI,Data Operations Engineer,Remote,M,65040.00000000001
SE,Data Scientist,Remote,L,195120.0
SE,Data Scientist,Remote,L,178860.0
SE,Applied Machine Learning Scientist,In office,L,117072.00000000001
SE,Data Architect,Remote,M,205960.0
SE,Data Architect,Remote,M,146340.0
SE,Data Scientist,In office,M,194469.6
SE,Data Scientist,In office,M,166936.0
SE,Machine Learning Scientist,In office,M,210187.6
SE,Machine Learning Scientist,In office,M,140161.2
EX,Data Science Manager,In office,M,241341.76
EX,Data Science Manager,In office,M,197461.44
MI,Data Engineer,In office,M,162600.0
MI,Data Engineer,In office,M,108400.00000000001
SE,Analytics Engineer,Remote,M,132790.0
SE,Analytics Engineer,Remote,M,108400.00000000001
EX,Data Engineer,Remote,M,322490.0
EX,Data Engineer,Remote,M,281840.0
EN,Data Scientist,In office,M,100812.0
EN,Data Scientist,In office,M,79132.0
MI,Data Operations Engineer,Remote,M,108400.00000000001
MI,Data Operations Engineer,Remote,M,65040.00000000001
SE,Data Scientist,Remote,M,148501.496
SE,Data Scientist,Remote,M,110101.88
SE,ETL Developer,Remote,M,271000.0
SE,ETL Developer,Remote,M,68292.0
MI,Data Manager,In office,M,145256.0
MI,Data Manager,In office,M,106232.00000000001
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
MI,Data Analyst,Remote,M,147424.0
MI,Data Analyst,Remote,M,121408.00000000001
SE,Data Scientist,Remote,M,186448.0
SE,Data Scientist,Remote,M,151760.0
SE,Data Engineer,In office,M,233060.00000000003
SE,Data Engineer,In office,M,177776.0
SE,Data Engineer,In office,M,325200.0
SE,Data Engineer,In office,M,140920.0
SE,Data Engineer,Remote,M,271000.0
SE,Data Engineer,Remote,M,68292.0
SE,Data Engineer,Remote,M,195120.0
SE,Data Engineer,Remote,M,162600.0
SE,Data Engineer,Remote,M,271000.0
SE,Data Engineer,Remote,M,68292.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
MI,Data Analyst,Remote,L,105690.0
SE,Applied Scientist,Remote,M,230675.2
SE,Applied Scientist,Remote,M,154795.2
SE,Data Scientist,In office,M,164551.2
SE,Data Scientist,In office,M,141180.16
SE,Analytics Engineer,Remote,M,178860.0
SE,Analytics Engineer,Remote,M,152031.0
SE,Data Engineer,In office,M,146340.0
SE,Data Engineer,In office,M,124660.00000000001
SE,Data Scientist,Remote,M,194469.6
SE,Data Scientist,Remote,M,166936.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
MI,Financial Data Analyst,In office,M,81300.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,In office,M,207558.90000000002
SE,Data Scientist,In office,M,153413.1
SE,Data Analyst,In office,L,124660.00000000001
SE,Data Operations Analyst,Remote,M,87804.0
SE,Data Operations Analyst,Remote,M,71544.0
EN,Data Analyst,Remote,L,49864.0
EN,Data Engineer,Remote,L,86720.0
EX,Machine Learning Scientist,Remote,S,216800.00000000003
EX,Machine Learning Scientist,Remote,S,195120.0
EX,AI Scientist,Remote,S,216800.00000000003
SE,Data Scientist,In office,M,221244.40000000002
SE,Data Scientist,In office,M,147532.40000000002
SE,Analytics Engineer,In office,M,271000.0
SE,Analytics Engineer,In office,M,68292.0
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Scientist,Remote,M,207558.90000000002
SE,Data Scientist,Remote,M,153413.1
SE,Data Specialist,Remote,M,102980.0
SE,Data Specialist,Remote,M,75880.0
MI,Data Analyst,In office,L,122492.00000000001
SE,Data Scientist,Remote,M,184280.0
SE,Data Scientist,Remote,M,140920.0
MI,Data Analytics Consultant,Remote,L,122492.00000000001
MI,Product Data Analyst,Remote,M,151760.0
SE,Data Scientist,In office,M,189700.0
SE,Data Scientist,In office,M,151760.0
SE,Analytics Engineer,In office,M,271000.0
SE,Analytics Engineer,In office,M,68292.0
SE,Data Scientist,In office,L,173440.0
SE,Data Scientist,In office,L,129321.20000000001
MI,Research Scientist,Hybrid,L,157180.0
SE,Data Engineer,In office,M,113820.00000000001
SE,Data Engineer,In office,M,97560.0
SE,ETL Developer,Remote,M,158480.80000000002
SE,ETL Developer,Remote,M,134708.68000000002
MI,Data Scientist,In office,M,243900.00000000003
MI,Data Scientist,In office,M,173440.0
SE,Analytics Engineer,In office,M,265580.0
SE,Analytics Engineer,In office,M,195120.0
SE,Analytics Engineer,In office,M,220594.00000000003
SE,Analytics Engineer,In office,M,164768.0
SE,Data Engineer,In office,M,271000.0
SE,Data Engineer,In office,M,68292.0
SE,Machine Learning Infrastructure Engineer,Remote,M,201624.0
SE,Machine Learning Infrastructure Engineer,Remote,M,161299.2
EN,Data Scientist,In office,L,88888.0
MI,Applied Machine Learning Scientist,Hybrid,M,187532.0
SE,Data Scientist,In office,M,220594.00000000003
SE,Data Scientist,In office,M,164768.0
SE,Machine Learning Engineer,Remote,M,201624.0
SE,Machine Learning Engineer,Remote,M,161299.2
MI,Data Science Manager,Remote,M,171272.0
MI,Data Science Manager,Remote,M,145256.0
SE,Data Scientist,Remote,M,184280.0
SE,Data Scientist,Remote,M,130080.00000000001
EX,Analytics Engineer,Remote,M,216800.00000000003
EX,Analytics Engineer,Remote,M,162600.0
SE,Data Analyst,In office,M,234360.80000000002
SE,Data Analyst,In office,M,156204.40000000002
SE,ETL Developer,In office,M,271000.0
SE,ETL Developer,In office,M,68292.0
SE,Data Engineer,Remote,M,146340.0
SE,Data Engineer,Remote,M,92140.0
SE,Machine Learning Engineer,Remote,M,146340.0
SE,Machine Learning Engineer,Remote,M,92140.0
SE,Data Science Manager,Remote,M,223304.00000000003
SE,Data Science Manager,Remote,M,189808.40000000002
SE,Machine Learning Engineer,In office,M,205580.6
SE,Machine Learning Engineer,In office,M,178855.66400000002
SE,Data Architect,Remote,M,161559.36000000002
SE,Data Architect,Remote,M,123467.6
SE,Data Engineer,Remote,M,166936.0
SE,Data Engineer,Remote,M,136584.0
SE,Machine Learning Engineer,Remote,L,216800.00000000003
SE,Machine Learning Engineer,Remote,L,162600.0
SE,Data Engineer,In office,M,212138.80000000002
SE,Data Engineer,In office,M,141462.0
SE,Analytics Engineer,Remote,M,184280.0
SE,Analytics Engineer,Remote,M,146340.0
SE,Data Analyst,Remote,M,126828.00000000001
SE,Data Analyst,Remote,M,107803.8
SE,Machine Learning Engineer,In office,M,210187.6
SE,Machine Learning Engineer,In office,M,140161.2
SE,Data Analyst,Remote,M,189700.0
SE,Data Analyst,Remote,M,140920.0
SE,Data Engineer,In office,M,203900.40000000002
SE,Data Engineer,In office,M,151608.24000000002
SE,Machine Learning Engineer,In office,M,269590.80000000005
SE,Machine Learning Engineer,In office,M,181136.40000000002
SE,Data Scientist,In office,M,133765.6
SE,Data Scientist,In office,M,95500.40000000001
SE,Data Scientist,In office,M,265580.0
SE,Data Scientist,In office,M,222220.00000000003
SE,Data Engineer,In office,M,153169.2
SE,Data Engineer,In office,M,110676.40000000001
SE,Data Architect,In office,M,153169.2
SE,Data Architect,In office,M,110676.40000000001
SE,Data Architect,In office,M,271000.0
SE,Data Architect,In office,M,68292.0
SE,Data Science Manager,Remote,L,205418.0
SE,Data Science Manager,Remote,L,151868.40000000002
SE,Data Engineer,Remote,L,192518.40000000002
SE,Data Engineer,Remote,L,142329.2
MI,Data Engineer,In office,M,26016.0
MI,Data Engineer,In office,M,26016.0
SE,Data Engineer,In office,M,271000.0
SE,Data Engineer,In office,M,68292.0
SE,Machine Learning Engineer,Remote,L,219943.6
SE,Machine Learning Engineer,Remote,L,142329.2
SE,Data Engineer,Remote,M,157180.0
SE,Data Engineer,Remote,M,124660.00000000001
EN,Machine Learning Engineer,Hybrid,L,124660.00000000001
MI,Machine Learning Engineer,In office,M,210187.6
MI,Machine Learning Engineer,In office,M,140161.2
SE,Data Scientist,Remote,L,195120.0
SE,Data Scientist,Remote,L,151760.0
MI,Data Analyst,In office,M,234360.80000000002
MI,Data Analyst,In office,M,156204.40000000002
SE,Machine Learning Scientist,In office,M,234144.00000000003
SE,Machine Learning Scientist,In office,M,156096.0
EN,Data Analyst,Remote,L,162600.0
SE,Cloud Data Architect,Hybrid,L,284000.0
EX,Data Science Manager,In office,M,282382.0
